X,Y,Theta,Wd,We,WdRef,WeRef,PwmD,PwmE
0.94000,0.69000,0.67000,0.00000,-2.18000,-1.96000,-2.42000,8.26000,-119.43000
0.94000,0.69000,0.71000,0.00000,-2.34000,-1.98000,-2.45000,-3.82000,-123.07000
0.93000,0.69000,0.76000,0.00000,-2.43000,-2.01000,-2.48000,-3.82000,-123.07000
0.93000,0.68000,0.80000,0.00000,-2.43000,-2.05000,-2.52000,-16.80000,-121.98000
0.93000,0.68000,0.85000,0.00000,-2.51000,-2.11000,-2.56000,-16.80000,-121.98000
0.93000,0.68000,0.89000,0.00000,-2.54000,-2.18000,-2.60000,-31.01000,-122.52000
0.93000,0.68000,0.94000,0.00000,-2.51000,-2.25000,-2.65000,-31.01000,-122.52000
0.93000,0.67000,0.98000,0.00000,-2.57000,-2.33000,-2.70000,-46.35000,-124.61000
0.92000,0.67000,1.03000,0.00000,-2.70000,-2.41000,-2.76000,-46.35000,-124.61000
0.92000,0.67000,1.08000,-0.03000,-2.79000,-2.50000,-2.83000,-62.81000,-124.82000
0.92000,0.67000,1.13000,0.00000,-2.65000,-2.59000,-2.91000,-62.81000,-124.82000
0.92000,0.66000,1.18000,0.00000,-2.90000,-2.71000,-2.98000,-80.93000,-128.59000
0.92000,0.66000,1.24000,-0.03000,-3.12000,-2.85000,-3.05000,-80.93000,-128.59000
0.92000,0.66000,1.29000,0.00000,-3.07000,-3.06000,-2.87000,-102.04000,-121.80000
0.92000,0.65000,1.32000,-1.76000,-2.95000,-2.97000,-2.70000,-102.04000,-121.80000
0.91000,0.65000,1.34000,-1.20000,-2.70000,-2.93000,-2.63000,-92.39000,-119.17000
0.91000,0.64000,1.37000,-1.06000,-2.29000,-2.87000,-2.55000,-92.39000,-119.17000
0.91000,0.64000,1.38000,-1.87000,-2.73000,-2.82000,-2.48000,-108.29000,-125.07000
0.91000,0.63000,1.40000,-1.76000,-2.73000,-2.77000,-2.42000,-108.29000,-125.07000
0.91000,0.63000,1.41000,-2.40000,-2.76000,-2.72000,-2.35000,-106.83000,-117.57000
0.91000,0.62000,1.41000,-2.59000,-2.70000,-2.67000,-2.28000,-106.83000,-117.57000
0.91000,0.62000,1.41000,-2.51000,-2.59000,-2.62000,-2.20000,-98.55000,-113.53000
0.91000,0.61000,1.41000,-2.51000,-2.62000,-2.35000,-1.99000,-98.55000,-113.53000
0.91000,0.61000,1.41000,-2.45000,-2.40000,-2.35000,-2.00000,-95.90000,-108.76000
0.91000,0.60000,1.42000,-2.09000,-2.40000,-2.34000,-2.02000,-95.90000,-108.76000
